,seeds,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
3057,sad,7kpgnAfT4ARDwu3DLdvMAp,0.55,0.604,4,-17.683,1,0.131,0.71,0.849,0.109,0.228,128.055
3058,sad,5i2UluvX7mjMq9xzzT49dD,0.178,0.974,6,-6.326,0,0.0961,4.95E-06,0.935,0.0585,0.248,167.779
3059,sad,3d1LOVl0WCtpB6dlzEOUzi,0.211,0.0922,2,-23.289,1,0.0414,0.919,0.931,0.142,0.116,77.742
3060,sad,0eRZ8ZRSASkAhqkRIEmdxn,0.379,0.186,10,-12.335,0,0.0943,0.676,0.00349,0.1,0.0706,180.717
3061,sad,3JuLxaS6X2Wz04xIpt24gz,0.479,0.0764,0,-13.024,1,0.05,0.943,0,0.109,0.14,121.564
3062,sad,32Ghe0ToUHSQrZHE1Sl0XP,0.383,0.69,9,-9.167,1,0.0558,0.000238,0.941,0.112,0.182,109.991
3063,sad,3rkyBQU6N2t4YaV9ISONSA,0.436,0.858,2,-4.678,1,0.0461,0.000231,0.0019,0.178,0.431,105.193
3064,sad,2sajuX2r4U93vmLIlFytTL,0.409,0.521,1,-17.706,1,0.161,0.438,0.899,0.248,0.0905,180.121
3065,sad,0byezB8m1i3RN4cFfyxjNM,0.685,0.545,10,-13.872,0,0.0386,0.215,0.744,0.111,0.609,120.087
3066,sad,468r3RTuPP4riwmtuxx5EJ,0.368,0.0473,7,-21.978,0,0.0629,0.834,3.23E-06,0.134,0.184,83.777
3067,sad,5cOH17jyWUMqhhuFBbArSD,0.159,0.257,7,-13.954,0,0.0474,0.00106,0.957,0.387,0.039,130.884
3068,sad,7w9QumcS91IH1su5NJNlEg,0.71,0.702,1,-13.496,1,0.0597,0.0232,0.888,0.107,0.262,128.01
3069,sad,2sXtySb94Z3BpxgTqaI8XX,0.465,0.854,8,-6.295,0,0.0506,0.0491,0.00346,0.161,0.0791,118.662
3070,sad,60jcu2dEcHxgfoK7onsFNZ,0.483,0.815,7,-6.559,1,0.0641,0.105,0.000623,0.664,0.542,126.4
3071,sad,1PCtRfzLDCuQc9daGKNx2J,0.144,0.316,10,-23.265,0,0.0729,0.115,0.852,0.276,0.0795,143.714
3072,sad,7uIVCRSf7iMeHbpNoqIjCb,0.385,0.518,0,-9.692,0,0.0348,0.757,0.36,0.126,0.118,119.985
3073,sad,33NGWPr0u2eBT1dUx0AvfN,0.884,0.773,4,-13.889,0,0.115,0.109,0.165,0.0857,0.214,133.864
3074,sad,2rRGISCAJGcLXj8UYevkq0,0.114,0.0286,0,-7.354,0,0.113,1.06E-06,0.962,0.393,0.0748,159.139
3075,sad,5KQx1nfmKEgXyP3xR8lpVw,0.569,0.256,5,-23.138,1,0.0363,0.842,0.919,0.0881,0.08,90.079
3076,sad,6wSkJolIHapTHUe5DzzPg3,0.428,0.658,3,-5.755,1,0.0291,0.0215,0.000163,0.106,0.112,136.317
3077,sad,2H0gttYLg0nZaw4PEjtLMb,0.318,0.727,11,-6.559,1,0.0609,1.66E-05,0.947,0.432,0.0406,95.034
3078,sad,7D0nwyTcwZ6MFhl7d0MiSc,0.569,0.605,11,-10.679,0,0.0326,0.0102,0.692,0.104,0.322,117.947
3079,sad,4vYn2J0uhL9JMTtu9R6qMU,0.501,0.329,7,-18.015,1,0.158,0.279,0.858,0.145,0.135,118.091
3080,sad,7oS9vDXtiIbzJUjvPlThxO,0.607,0.42,11,-19.704,0,0.0682,0.52,0.876,0.326,0.178,125.989
3081,sad,5UMyLEAon1qvqTd7XPXjbV,0.436,0.788,10,-5.96,0,0.0403,0.00771,0.00591,0.259,0.702,90.994
3082,sad,35x4XGwisNsDGx0rEmqEpO,0.649,0.0861,1,-21.027,0,0.036,0.798,0.414,0.11,0.196,62.735
3083,sad,48jkSUYmhptEuQMFIXyGou,0.15,0.313,10,-21.5,0,0.0555,0.832,0.924,0.346,0.0477,79.496
3084,sad,56m4GJDIOHmwHStvxFS16T,0.395,0.866,10,-11.113,0,0.0612,0.0371,0.691,0.528,0.035,134.952
3085,sad,4Va6ccacmlFMSHOoF3sYlR,0.392,0.867,10,-8.064,0,0.0331,0.000196,0.921,0.0731,0.554,90
3086,sad,6aCeUcWoojp0eeHHEcNiw7,0.136,0.976,4,-5.669,0,0.0822,7.85E-06,0.00217,0.373,0.0521,96.938
3087,sad,1BZyHQCMLcf5KCl1kKskmp,0.618,0.605,6,-8.766,1,0.421,0.00216,0,0.0926,0.781,90.674
3088,sad,7vCAY7DJJzfKLt68aFDyH6,0.648,0.727,5,-6.894,1,0.0279,0.0879,0.00644,0.42,0.748,141.015
3089,sad,50AzaBLjiQsCZaCpnuHTto,0.688,0.783,6,-11.69,0,0.187,0.000496,0.914,0.117,0.217,127.06
3090,sad,7hWmrSaPwlhqXPpHItIowx,0.18,0.482,4,-7.553,1,0.0444,0.0116,0.0618,0.434,0.0377,109.547
3091,sad,3Ue5lWvjVqKoPoKwZc4A5F,0.377,0.424,7,-11.051,1,0.054,0.00217,0.91,0.0852,0.0393,198.094
3092,sad,4BcvkvkWV7TvWQ1pzR6wjH,0.707,0.616,11,-10.005,0,0.254,0.157,0.000203,0.194,0.746,94.076
3093,sad,64pWb7CkWg2Yer5qN7WLAi,0.607,0.742,11,-7.489,0,0.0958,0.0371,0.000122,0.0865,0.768,138.535
3094,sad,6qDiVe6Cdjr4SdS5c6FKcm,0.628,0.41,4,-9.687,0,0.0331,0.0749,0.861,0.13,0.113,128.084
3095,sad,7y2UL1rHOyaih6KpGTTVRO,0.127,0.319,7,-15.993,1,0.0343,0.759,0.868,0.114,0.0364,88.811
3096,sad,2IUE6WN2LKvEOFx6v4kNNH,0.506,0.944,5,-5.826,0,0.0329,2.84E-05,0.82,0.0436,0.392,109.99
3097,sad,1zz9D1nybZzlPfQOylyaP4,0.743,0.687,11,-13.311,0,0.0723,0.0015,0.323,0.0604,0.971,170.44
3098,sad,5h4tev87PAdqeJj8fMaOQB,0.373,0.353,9,-11.745,1,0.0445,0.427,2.34E-05,0.0957,0.509,171.974
3099,sad,2qtF9j3iLkPCNXws4IXQgr,0.682,0.242,0,-11.902,1,0.0313,0.866,1.44E-06,0.113,0.435,94.135
3100,sad,7xMYsw0TI2piHcS0F1U9Wa,0.439,0.49,0,-8.693,0,0.198,0.605,0,0.332,0.0865,138.48
3101,sad,7BTTCuRKHba7fsyRjZCKGF,0.473,0.414,4,-11.048,0,0.0498,0.567,0,0.0883,0.333,88.735
3102,sad,30QkEqWuBIrC5WpAUBv5o0,0.54,0.587,4,-15.55,0,0.0597,0.122,0.0794,0.737,0.316,168.401
3103,sad,05Q5TJahn6hySWByZOJUkw,0.378,0.864,3,-16.884,0,0.0725,0.979,0.802,0.122,0.0374,123.041
3104,sad,4qVAp2fO67Z0mh5d2V4jzM,0.0689,0.585,0,-6.288,1,0.0686,5.02E-06,0.643,0.0725,0.0728,181.238
3105,sad,3RnorqUKoOTodJBluBSluh,0.542,0.36,10,-12.284,0,0.0266,0.333,0.0233,0.112,0.102,97.976
3106,sad,4UqhLA5fvBra3zfSl39GfR,0.356,0.61,1,-6.183,0,0.0702,0.73,0,0.1,0.441,169.304
3107,sad,5VjU0hnAApwu8uyVXL4Hiq,0.204,0.83,8,-4.739,1,0.0945,0.714,0.0163,0.117,0.201,90.004
3108,sad,4TrvPhGbyAeCSJWjR0a8bO,0.422,0.768,11,-15.784,0,0.0335,6.48E-06,0.85,0.0756,0.863,146.036
3109,sad,2QJVqFM0C69XcrCvsCKYIu,0.597,0.746,10,-5.865,0,0.0435,0.0026,0.834,0.0782,0.452,165.251
3110,sad,34L4v6paEKQtvO8Ex22xqY,0.447,0.5,5,-10.893,1,0.0389,0.309,0.336,0.0692,0.037,162.111
3111,sad,0Gtgioo5yDdS6TLxhV0ZTp,0.705,0.575,9,-11.561,0,0.0524,0.509,0,0.213,0.622,78.194
3112,sad,3PLNe0FeiX6keXR3R6aoh9,0.689,0.387,0,-13.3,1,0.0278,0.501,0.493,0.111,0.682,102.987
3113,sad,5IUoNpmvEgHr6MTjRfflhM,0.609,0.633,5,-11.936,0,0.0269,7.73E-05,0.635,0.107,0.749,125.994
3114,sad,6NXn3rUPBakXQbKsfRSm2p,0.269,0.285,4,-19.768,1,0.0438,0.944,0.996,0.155,0.107,70.988
3115,sad,1A7Mgfxoqpa1Nz3naBSmUF,0.084,0.625,7,-10.018,1,0.0471,0.0655,0.66,0.171,0.0757,85.03
3116,sad,4XyuE2rs3l2EA6frmKNdDb,0.627,0.601,11,-14.635,0,0.032,0.0724,0.854,0.106,0.184,127.009
3117,sad,3AZBTSp47hCCCE2EnxogA4,0.61,0.978,1,-4.554,1,0.236,0.00417,0.416,0.74,0.267,175.018
3118,sad,7xYhcSGEcfjpGlitLwfMvk,0.373,0.531,0,-6.962,1,0.0271,0.287,0.247,0.153,0.0763,90.008
3119,sad,3zi8PluLFAZePzxfTnZbYf,0.207,0.514,4,-11.938,0,0.0989,0.333,0.898,0.1,0.0396,72.731
3120,sad,6IgvKipxEJhAqC8gWftPAA,0.62,0.635,7,-13.955,1,0.0472,0.0108,1.94E-05,0.0726,0.797,120.46
3121,sad,6AsCE3mVFlHsocGehpkT10,0.278,0.82,7,-9.483,0,0.0689,0.0724,0.929,0.176,0.0385,149.953
3122,sad,17RIbk32kWT28y6XPUU9EF,0.44,0.868,4,-6.491,1,0.0509,0.307,0.545,0.0958,0.162,109.92
3123,sad,0cYaxbThHwFcmiP0cqGH2p,0.385,0.669,4,-9.034,1,0.0985,0.0543,0.000789,0.326,0.361,91.477
3124,sad,0fGH27tWy9JnCjvjWTiq5H,0.31,0.982,10,-3.708,0,0.0862,1.07E-05,0.105,0.0887,0.0885,145.316
3125,sad,64x6aQQdizOI2CKIbtpkmH,0.278,0.907,0,-7.48,1,0.0459,2.46E-06,0.826,0.236,0.645,120.282
3126,sad,1O9waDa7fMamugqo6K6pei,0.337,0.632,1,-17.229,0,0.0739,0.611,0.879,0.147,0.229,119.997
3127,sad,4pzcfYsn5W85E8PXkEPWrw,0.376,0.74,0,-8.448,1,0.0336,0.149,0.571,0.106,0.0403,78.976
3128,sad,4gP2oIvI3HTj37ZIcDpt2K,0.178,0.99,1,-8.649,1,0.067,0.317,0.833,0.113,0.0189,123.961
3129,sad,7btBTiPL4kBUJr93kbPFDz,0.62,0.397,5,-19.269,0,0.0352,0.332,0.909,0.116,0.476,115.984
3130,sad,1QhHIot330itrIdOlKt7yQ,0.396,0.383,0,-14.258,1,0.157,0.449,0.53,0.0841,0.109,179.896
3131,sad,3T2lTjfik3VYrslLw4OuLI,0.0903,0.108,1,-20.517,0,0.0376,0.959,0.943,0.0532,0.0443,59.786
3132,sad,2UzQBKHYrnzkAON7ORNJZW,0.169,0.961,5,-5.373,0,0.322,0.41,0.0248,0.199,0.273,80.972
3133,sad,2PMFGItvFOpwQRWr4WgBWd,0.713,0.867,9,-5.619,0,0.0341,0.00173,0.426,0.0319,0.964,128.241
3134,sad,0yqOMB77BYWTQuIQ5EIWNX,0.097,0.841,9,-5.863,1,0.081,1.29E-05,0.0818,0.267,0.166,179.76
3135,sad,6v4sPIoscdgfC0Y0GSUWbw,0.203,0.653,7,-10.278,0,0.051,0.487,0.711,0.0774,0.154,96.178
3136,sad,1oNLuVz7EV2Kmb0PfSzq9M,0.424,0.949,4,-5.544,0,0.0482,0.806,0.434,0.315,0.389,84.987
3137,sad,6ZuemKMNOkPsP6aWMgehYs,0.729,0.569,10,-8.933,0,0.0334,0.743,0,0.418,0.776,111.296
3138,sad,6Tva1zq8kPyIPJ2O54Nc6U,0.169,0.968,3,-3.322,1,0.0965,3.14E-05,0.397,0.219,0.037,124.832
3139,sad,2kuV6bKudYk2qQkNvo523P,0.432,0.945,10,-6.427,0,0.0525,0.00623,0.0308,0.0994,0.591,89.997
3140,sad,5nQp43i7rwH3i0ltyAkYSE,0.441,0.826,2,-7.961,1,0.0351,0.029,0.792,0.0742,0.55,170.031
3141,sad,2jhIT13l6rG8OMRSabsWoR,0.582,0.878,1,-8.292,1,0.0325,0.000458,0.138,0.11,0.36,124.996
3142,sad,0AW3WPWqfWKyLMHKHBHt8S,0.67,0.635,8,-12.608,0,0.0703,0.0233,0.828,0.117,0.184,126.029
3143,sad,5AogkvfwZNHeMefmnB8xd1,0.486,0.733,9,-10.884,1,0.0338,0.126,0.82,0.142,0.143,105.815
3144,sad,7xRNT3x9fwPdi525iblG9R,0.245,0.352,5,-12.81,1,0.0438,0.852,0.897,0.114,0.0382,140.311
3145,sad,78dOZflPXTScBTgH78W8t3,0.358,0.985,6,-7.206,0,0.12,0.571,0.862,0.941,0.523,178.027
3146,sad,5Bkx0jmzSQukCiZ8uKngtE,0.498,0.2,10,-19.986,0,0.0289,0.875,0.85,0.105,0.0335,84.672
3147,sad,5gBDsLFa5Z12y2aN8yWb6l,0.759,0.73,7,-9.549,1,0.121,0.0869,0.742,0.113,0.353,120.04
3148,sad,12pP1b7tNXcRP1Jwsvqy7U,0.677,0.604,0,-9.737,1,0.0263,0.0146,0.00123,0.117,0.484,116.576
3149,sad,5mqbIJQrgPj1u7ITwWPujL,0.433,0.725,0,-7.292,1,0.0247,0.11,6.42E-05,0.292,0.331,88.222
3150,sad,3Kzxh3h4G6IKpUH89Kd67E,0.662,0.149,9,-16.953,1,0.0595,0.514,0.0108,0.0965,0.588,188.022
3151,sad,2SmrEaZLO5QvIzgkP0dlb2,0.39,0.634,4,-14.592,0,0.0401,0.845,0.928,0.105,0.667,155.002
3152,sad,2QbRdzkGqYqqyhqPof3PDy,0.736,0.949,9,-10.116,1,0.0495,0.0189,0.394,0.346,0.669,133.028
3153,sad,7sgUd1B1sd7S7tUyv9yQMv,0.639,0.541,6,-14.423,0,0.0492,0.297,0.848,0.325,0.394,127.013
3154,sad,0I0ZQbWQmiE62H7SRYXRgE,0.233,0.585,11,-5.591,1,0.0366,0.0784,0.403,0.365,0.0336,85.022
3155,sad,6J8NcZpgjJ2zfR3nI3HxPZ,0.14,0.285,0,-18.064,1,0.0464,0.906,0.816,0.278,0.0307,78.042
3156,sad,4XZjGfxrhtgNrB7A5iovqT,0.362,0.709,10,-12.951,0,0.176,0.878,0.503,0.117,0.0859,90.048
3157,sad,0QedypKlU4KnjrSYYue4DQ,0.562,0.557,1,-11.784,1,0.0384,0.000364,0.92,0.224,0.156,159.994
3158,sad,6GolQdAyQlBGBLL1OlddF9,0.626,0.879,10,-7.039,0,0.0331,0.0216,0.000151,0.28,0.934,140.021
3159,sad,3X1IzAuUB3IkrZSIplDvTF,0.772,0.644,10,-7.946,0,0.0578,0.248,0.883,0.167,0.236,104.196
3160,sad,7MUCIdVOVQai8bkF2rmYSf,0.152,0.612,5,-7.447,1,0.0511,0.78,0.302,0.0971,0.0459,107.204
3161,sad,4BcQudby0daFromZf6IJrH,0.341,0.882,10,-4.316,0,0.105,0.000488,0.31,0.0325,0.799,159.978
3162,sad,0wJxy1bfUALjfsXLobwfIi,0.568,0.878,0,-7.345,1,0.0269,0.741,0.912,0.0939,0.593,89.968
3163,sad,1LtpCz5j5bvKLzwhse3Wb5,0.588,0.936,10,-5.168,0,0.0839,9.55E-05,0.872,0.164,0.679,171.973
3164,sad,1zMuEjbMYLVv4xLYOUoRAg,0.269,0.991,7,-8.227,1,0.0811,0.792,0.941,0.109,0.0248,129.808
3165,sad,05zEQfT9lpKuglBznNss99,0.381,0.221,7,-17.139,1,0.0382,0.637,0.545,0.121,0.0392,101.995
3166,sad,5IFb9jhnSaPBExurJ5aPNc,0.161,0.933,6,-4.7,1,0.0692,0.037,0.000161,0.0955,0.129,140.03
3167,sad,3IsQa4ppjNMm4UV9GxsPNs,0.498,0.458,9,-6.868,1,0.0267,0.325,0,0.0895,0.494,145.846
3168,sad,0mhQUDQRMKeTsU8HeCgZsi,0.536,0.56,8,-7.402,1,0.0303,0.704,0.525,0.269,0.0536,83.998
3169,sad,7mEPNmcFByQYd6rWuDryXp,0.371,0.924,7,-6.202,0,0.107,0.0308,0.916,0.0862,0.0725,119.952
3170,sad,3tvf86e62g9Lw56WVXjUN5,0.361,0.687,6,-8.077,1,0.0381,0.012,0.0562,0.103,0.576,120.324
3171,sad,478B0h3BnKjYDiXe8zP4xw,0.268,0.367,5,-15.275,0,0.109,0.303,0.874,0.112,0.259,133.989
3172,sad,3MgnK3bAsLymkAbkZRdZGl,0.72,0.701,1,-8.803,1,0.275,0.0278,0.0813,0.405,0.481,105.992
3173,sad,0S950rA3w9cNN4Ovop76hX,0.245,0.27,9,-20.151,0,0.0577,0.858,0.894,0.145,0.0876,70.481
3174,sad,1CQQb4RNhMXIsouqri2iIM,0.767,0.651,8,-9.978,0,0.0584,0.0383,0.831,0.631,0.198,132.998
3175,sad,7neTagKDqTzhLKCBpfGzu8,0.427,0.693,10,-13.039,0,0.0329,0.0108,0.896,0.127,0.153,142.394
3176,sad,0Ug3iW4DhJyPDTKRFvabIe,0.396,0.944,6,-8.068,0,0.045,1.09E-05,0.869,0.475,0.434,152.224
3177,sad,5LBaEhEiOhpV8VNSYej4eY,0.273,0.68,7,-9.268,0,0.054,0.145,0.256,0.365,0.0499,102.141
3178,sad,6afqjKLWAbCnj6QAsMQLLb,0.772,0.759,11,-10.766,1,0.0873,9.64E-06,0.826,0.0786,0.786,144.992
3179,sad,1EnUlOoGiqp4M1ovBjTmZn,0.187,0.727,0,-7.586,1,0.0399,0.00255,0.0824,0.128,0.13,90.827
3180,sad,6WchUdmRz1yJJPdy2qgnrr,0.252,0.477,11,-17.708,1,0.0679,0.862,0.908,0.0923,0.0334,131.439
3181,sad,1LzmN9gYqaLSRhZOTT5uw0,0.471,0.836,9,-6.697,0,0.145,0.122,0.00351,0.211,0.231,120.017
3182,sad,2FqCRQ7A9zvCMSEkXIpfG9,0.264,0.711,7,-10.396,1,0.0665,0.112,0.924,0.0983,0.112,84.763
3183,sad,01v7I1xHAB8zI9ET9arKav,0.681,0.805,9,-10.039,0,0.0511,0.00155,0.357,0.065,0.452,111.069
3184,sad,51RGO88VdU2gKKPKCNTtjW,0.425,0.662,9,-6.584,1,0.0487,0.278,0.77,0.107,0.069,119.657
3185,sad,2hpkE4EH5jq9NQ4ZNzdwGv,0.674,0.537,5,-10.138,0,0.032,0.017,0.114,0.0982,0.81,130.019
3186,sad,4XY0NA6BpdGSUzxw0GpkMf,0.326,0.437,8,-15.625,1,0.0375,8.57E-05,0.906,0.176,0.0372,102.797
3187,sad,3L6xjfUicUIghkQXfcfF55,0.233,0.265,2,-21.231,1,0.0321,0.752,0.94,0.0901,0.352,169.9
3188,sad,1m59aXL4Ol0HHgg15hkCDc,0.494,0.427,2,-11.598,1,0.0247,0.717,0.788,0.0781,0.174,109.986
3189,sad,1jBVP7lmSWjxdYxjXvYUNS,0.537,0.345,0,-13.864,1,0.133,0.808,0.869,0.148,0.225,98.258
3190,sad,69M0v9ytf85vGAEhPCbwPX,0.47,0.822,9,-6.385,0,0.0914,0.00222,0.00684,0.35,0.778,168.045
3191,sad,5MhFaxszVzS196j13sZgnm,0.0631,0.248,5,-17.162,0,0.0434,0.211,0.962,0.106,0.0367,73.977
3192,sad,11bTrr5NaKLShmm05C8Igo,0.443,0.206,2,-13.426,1,0.0307,0.703,0.000108,0.122,0.268,82.197
3193,sad,4R59IvYMhcQeXf6XQ4fggg,0.654,0.456,1,-12.702,0,0.0284,0.185,0.0376,0.441,0.499,107.009
3194,sad,4SNUR5Ge6Br6G2YVKDtJjU,0.57,0.273,11,-12.267,0,0.0287,0.567,0.00386,0.162,0.162,90.007
3195,sad,5qmV4noRVGX6oDvQlm3Y9M,0.419,0.959,1,-3.974,0,0.146,0.0187,0,0.18,0.365,140.022
3196,sad,27zMKamNB9CTU7LFepMXSk,0.157,0.521,8,-9.302,0,0.0384,0.327,0.919,0.287,0.103,132.972
3197,sad,3c8YPpWqq6DaqUGfgzdmYP,0.574,0.246,0,-9.2,1,0.0299,0.842,0,0.109,0.204,74.967
3198,sad,5X9BE2SaYO0e7Zu35sxF3Z,0.669,0.788,8,-4.731,0,0.0676,0.000309,0.00147,0.0514,0.934,151.027
3199,sad,3XQli1SGfNcO6Jm8IO5ASu,0.0939,0.298,7,-11.636,1,0.0495,0.891,0.922,0.164,0.0561,89.301
3200,sad,2XPApjyeIh7iOXGgmPPvcm,0.258,0.508,3,-9.382,1,0.032,0.778,0.0251,0.0804,0.33,162.707
3201,sad,4ERPWKysDRdiw87ozSalwH,0.591,0.633,11,-9.214,0,0.0366,0.622,0.117,0.306,0.373,120.042
3202,sad,4IpMZlF9XM9EUXquY48P58,0.867,0.411,0,-9.171,1,0.0798,0.0164,0.372,0.18,0.471,119.976
3203,sad,07IdTElaEJkDiLpvOjc7Sa,0.877,0.705,5,-8.755,0,0.0702,0.0441,0.000209,0.315,0.835,119.987
3204,sad,4bnKcU5AjmJJ6d13WjSwEa,0.652,0.244,1,-9.761,1,0.0291,0.0138,0.822,0.123,0.0334,103.878
3205,sad,20NOuRx8XruuUWaSXHgkKq,0.394,0.722,9,-11.007,1,0.0527,0.872,0.721,0.339,0.236,60.373
3206,sad,6zXITFOINcTLWdvhVjQLXK,0.313,0.228,1,-25.574,0,0.0619,0.958,0.93,0.097,0.183,111.971
3207,sad,1NkZVnas49nq5RzDGrxjOU,0.269,0.399,0,-15.492,0,0.0372,0.951,0.926,0.12,0.436,139.502
3208,sad,53RYTfkLiyZuUZHwJC3Wmm,0.135,0.239,3,-11.075,0,0.0309,0.878,0.0292,0.105,0.0378,77.042
3209,sad,6LBhlReHBiidKCr9Y8p65q,0.393,0.991,5,-5.622,1,0.0687,0.302,0.473,0.858,0.314,144.59
3210,sad,5KB4XQdQeNzAc2yXvL4ZsD,0.729,0.818,1,-10.671,1,0.0841,0.0022,0.858,0.128,0.188,123.985
3211,sad,1e3va9SWu34id1FOGxSdgM,0.709,0.636,7,-10.785,1,0.0493,0.00236,0.72,0.101,0.46,123.993
3212,sad,0QNZOmFvjpyBOWRHKyMICI,0.773,0.847,7,-9.507,1,0.0644,0.0123,0.803,0.124,0.491,137.004
3213,sad,7I96LvaXrF9WYQElghVv0n,0.432,0.911,9,-8.145,1,0.0465,0.00321,0.31,0.328,0.12,125.978
3214,sad,5OIbV8dxD8EmxOrjt17G41,0.497,0.889,0,-7.745,1,0.0323,3.72E-05,0.0121,0.3,0.219,114.565
3215,sad,5xmRt3v6C9wHb8HNOOknnV,0.633,0.721,7,-9.284,1,0.0408,3.47E-06,0.926,0.0863,0.443,124.519
3216,sad,1thnVPR1RjKO1gnckb7rz6,0.81,0.821,11,-10.493,1,0.105,0.000877,0.592,0.123,0.789,134.914
3217,sad,702fL1BtYnao3sDivLJ2nF,0.244,0.399,11,-16.918,1,0.196,0.322,0.79,0.086,0.0422,176.127
3218,sad,6IdXr1q0WNs4SQyTI80pX2,0.569,0.433,8,-15.57,1,0.0457,0.000409,0.846,0.135,0.313,125.033
3219,sad,2x34FrMTbM8ntU2qCepUzf,0.742,0.416,9,-10.55,1,0.044,0.000931,0.244,0.0609,0.186,140
3220,sad,4uSPHxJcTQ672zBsBZvHrM,0.59,0.947,11,-9.899,0,0.0563,0.0344,0.714,0.573,0.45,128.023
3221,sad,1q2M4wdnMx5B3IKt6VFD3X,0.649,0.326,5,-11.279,1,0.0255,0.914,0.968,0.105,0.241,90.007
3222,sad,5UikyjnBOzldRgou4odbia,0.209,0.903,5,-8.612,0,0.229,0.00862,0.000941,0.248,0.0335,90.652
3223,sad,4NIh0epxFql6IC90wWIWsH,0.602,0.665,2,-7.362,0,0.0421,0.000335,0.387,0.0668,0.495,122.995
3224,sad,2j9hXMOsdnYR25Awrkukrt,0.656,0.844,6,-7.853,1,0.0384,0.193,0.705,0.079,0.22,106.048
3225,sad,6MbiyuVzqxJbxYfnfJNCTC,0.718,0.749,11,-8.713,1,0.0837,0.129,3.13E-05,0.679,0.826,137.479
3226,sad,3UC7X0NAZjggoGOZQmolq9,0.654,0.946,1,-3.845,1,0.063,0.00057,0,0.491,0.634,102.897
3227,sad,42Rb5yHTrqSmJX3DLyxGHC,0.443,0.739,2,-7.753,0,0.0364,0.000145,0.314,0.152,0.0637,119.96
3228,sad,3kXRFvjYxo2yQFwGZtSakC,0.438,0.606,10,-13.174,1,0.201,3.37E-05,0.638,0.0626,0.0472,165.198
3229,sad,5iyVgj88HgxlvNV3ga85Rt,0.321,0.383,5,-7.832,0,0.0308,0.0866,0.0443,0.0894,0.0596,97.102
3230,sad,6umeM3PEcXe3gITN0ue5GV,0.346,0.457,5,-15.363,1,0.0316,0.953,0.946,0.408,0.0715,155.797
3231,sad,37otx7nYMKcD93rcq7i1N0,0.258,0.208,1,-20.384,1,0.0558,0.82,0.904,0.103,0.0268,199.682
3232,sad,6da1HNy7s5OQ1yO4s4iiau,0.73,0.388,10,-17.614,0,0.0553,0.0731,0.87,0.11,0.194,119.991
3233,sad,6F7WK4S8qclYP6yTbYJ6hc,0.107,0.391,8,-8.965,1,0.0353,0.633,0.616,0.371,0.0372,76.834
3234,sad,1jGKLtoO8bJFTd6xKaob7l,0.595,0.655,6,-18.409,1,0.0462,0.0289,0.903,0.099,0.195,126.998
3235,sad,19OEQ9uonl66AKl2bgmF9h,0.715,0.659,1,-13.449,1,0.494,0.000458,0.102,0.124,0.0683,118.905
3236,sad,7wDF1sVHaQNHQy4TprZFJ3,0.541,0.576,2,-10.201,1,0.0675,0.0101,0.00634,0.325,0.295,135.98
3237,sad,0eQ3gnIIjA0ivd0jfubAum,0.688,0.643,0,-11.133,1,0.0455,0.0606,0.00197,0.249,0.971,119.872
3238,sad,3LmEatpayQmR79eOWcVFJc,0.531,0.823,2,-11.102,1,0.0868,0.0247,0.0029,0.288,0.491,80.136
3239,sad,3riA8Ohg7B3abqtgvEQCLW,0.683,0.407,11,-17.328,1,0.17,0.0764,0.821,0.0898,0.0473,103.991
3240,sad,1x45iIh6v1l3tppFWLws0M,0.276,0.401,10,-24.743,0,0.116,0.21,0.872,0.0964,0.064,190.774
3241,sad,5iOKxoWDms8QdMR6r5uen7,0.407,0.173,0,-12.778,1,0.028,0.128,1.21E-06,0.173,0.17,79.305
3242,sad,5QnM8r0kqFdM84k18aFE2V,0.632,0.533,5,-7.873,0,0.0338,0.351,0,0.236,0.595,90.064
3243,sad,5U4KihyhECuTIQOyGNf0a8,0.454,0.111,7,-15.984,1,0.04,0.763,0.000143,0.283,0.256,108.645
3244,sad,42dbDZX9bsEGqMZWYmnR7J,0.678,0.53,0,-8.515,1,0.024,0.00987,0.000274,0.0437,0.678,91.779
3245,sad,6a5GKKW5x6w8W5QPkrcl4l,0.444,0.652,9,-9.366,0,0.0297,0.0388,0.552,0.254,0.365,145.068
3246,sad,4L2K7JKseFCBoHMZEAszW0,0.439,0.153,1,-8.95,1,0.0479,0.874,0,0.107,0.104,116.76
3247,sad,1wkaoS4jTVXYMUWHKVFZTk,0.526,0.672,9,-7.89,1,0.029,0.0266,0.014,0.133,0.388,134.332
3248,sad,2SyNOQgdmhlXbyfPPiEq0r,0.41,0.43,10,-10.827,1,0.0272,0.0494,4.01E-06,0.146,0.222,95.366
3249,sad,6BSM7JqYn5wZxl1o3f7oxT,0.596,0.385,9,-7.727,1,0.0297,0.916,2.66E-05,0.155,0.697,141.238
3250,sad,58nPDufBVhMa2bT8G59CzS,0.54,0.422,2,-8.166,1,0.027,0.306,2.38E-05,0.0933,0.494,93.653
3251,sad,2FaqtJt9IfADWFH9hE9ZwO,0.476,0.8,6,-4.645,1,0.0576,0.000819,0,0.149,0.563,156.01
3252,sad,3BTuDbLKzgrvZn69WrsKUI,0.321,0.414,7,-9.616,1,0.0326,0.39,0.00222,0.608,0.117,120.932
