,seeds,spotify_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo
198,intense,5itoQvc6CnZAFGMe5mgG29,0.46,0.76,0,-6.734,1,0.367,0.442,0.0011,0.243,0.439,133.646
199,intense,3znoF3XEVQgg1ej2jV0QXw,0.644,0.878,11,-5.751,0,0.0377,0.0273,4.20E-06,0.149,0.695,94.013
200,intense,5SpgfYtc9RANWHt4cHJEns,0.543,0.939,0,-2.459,1,0.0565,0.000394,0.000143,0.0897,0.576,170.025
201,intense,7a2Y8ocNl3hFk0LTnfhN7M,0.436,0.924,11,-10.581,1,0.0588,6.03E-06,0.825,0.0796,0.476,169.327
202,intense,3IX3DBacud9x6KWo23PY66,0.362,0.839,8,-4.956,1,0.0648,0.00902,0,0.24,0.473,147.042
203,intense,6PyawKQl2tQGqmitbvB4ov,0.495,0.987,1,-3.3,1,0.121,9.12E-06,0.00848,0.387,0.452,143.861
204,intense,3g2F3buifPxmzFrIf0PMGm,0.181,0.966,4,-7.144,0,0.242,0.000276,0,0.143,0.19,180.168
205,intense,5RYCXmaVi9QEgWefZtL7bX,0.544,0.81,11,-6.425,0,0.0724,0.000367,0.0393,0.0812,0.513,119.783
206,intense,2cgiT9hPlk8Fx6qNAO0xD3,0.464,0.768,2,-6.378,1,0.0439,0.219,0,0.103,0.341,102.613
207,intense,0yKLTbW4G4oF5y3Cd3x9bu,0.413,0.65,9,-11.86,0,0.0339,7.15E-05,0.00922,0.147,0.518,153.714
208,intense,2OIVxvKa7XYSiZO7IYyIK5,0.493,0.758,8,-6.458,1,0.439,0.00201,0,0.149,0.46,110.075
209,intense,4TB1VONcmN1kmzcgMwraZ0,0.336,0.368,8,-11.893,0,0.0401,0.827,0,0.281,0.498,76.646
210,intense,6zhnqFMuQ8Q2GCY9X89KXb,0.386,0.803,4,-8.152,1,0.0367,0.000757,0.222,0.144,0.154,159.799
211,intense,4J0kN8QS2esY6cWBsFjtW9,0.395,0.698,2,-6.244,1,0.0573,0.334,6.44E-05,0.155,0.455,124.66
212,intense,2AtkHCLhF6h43m6u45SwJn,0.531,0.639,7,-5.571,1,0.0295,0.00265,0,0.147,0.374,142.913
213,intense,6jryVg8V79kUVqFNUP9njw,0.644,0.98,1,-4.242,1,0.0951,0.000547,0.0138,0.499,0.404,120.003
214,intense,6gw7wvsEqHAihATnECGJBN,0.287,0.603,8,-6.393,1,0.042,0.000769,0.000361,0.0778,0.234,127.148
215,intense,1KFVD1lN5AiCBHxudRmVQy,0.393,0.534,4,-6.235,1,0.0341,0.0845,0.000694,0.447,0.237,100.061
216,intense,7LMFjK6he1FzFj8U8yGnJi,0.487,0.872,11,-8.365,0,0.0822,0.12,0.777,0.0773,0.724,147.739
217,intense,2HRYa6iG1M5DRefO8pK2I3,0.331,0.659,7,-10.64,1,0.0795,0.00352,2.73E-05,0.082,0.177,83.687
218,intense,0QaqxKrWjRRW7ldY6m04wp,0.368,0.964,3,-5.193,0,0.307,1.15E-05,1.53E-06,0.143,0.344,168.097
219,intense,1u2hszuCZjUgWw2dRekbuL,0.453,0.183,3,-16.744,1,0.0381,0.841,0.0221,0.0884,0.113,184.25
220,intense,5xzp7D911za4ynbTiJ4pWB,0.426,0.956,5,-3.855,1,0.0781,0.00206,0,0.327,0.328,146.92
221,intense,3jG9cQsnYuWkzZ40sonUHx,0.352,0.991,9,-3.515,1,0.125,0.00449,0.017,0.216,0.249,146.145
222,intense,2nJ4y4XFQx34TFO02aotaP,0.201,0.929,4,-4.603,1,0.0423,4.46E-06,0.876,0.369,0.392,82.094
223,intense,4KK2RftZcEydipbeZApQwO,0.194,0.845,0,-5.744,1,0.0401,0.000488,0.183,0.675,0.33,87.566
224,intense,6K9Tn3LvkikOFk6Lhe4osP,0.472,0.694,4,-7.668,0,0.033,0.0433,0.000369,0.43,0.474,155.376
225,intense,4q604hQba5940BbOoaenmz,0.77,0.655,2,-5.369,1,0.0316,0.118,0.0234,0.125,0.639,129.964
226,intense,36jHzg3f6e3WZdSfAlpKPP,0.496,0.889,6,-2.904,0,0.159,0.18,0,0.149,0.875,157.997
227,intense,2E8AVQcuYSlXm12g112Kef,0.681,0.335,7,-15.361,1,0.0405,0.674,6.28E-05,0.12,0.389,111.621
228,intense,6yh3Hdk6LZXQAsuq028hwU,0.433,0.961,11,-4.634,1,0.0773,0.00405,0,0.183,0.502,102.397
229,intense,2IIXuRuxo5uZSENXWGNsVr,0.537,0.878,11,-4.944,0,0.0755,0.000389,0.00215,0.439,0.269,144.005
230,intense,7J9tkRgN26YmIHXl4fnVlp,0.605,0.998,1,-3.818,0,0.0843,0.000156,0.784,0.217,0.0618,106.815
231,intense,6LPbJ9tVF4eF85jy8iizFm,0.364,0.905,9,-5.276,1,0.188,0.00391,0.000458,0.727,0.632,170.445
232,intense,6WGaVdhY8uMWMgxiKpdLVy,0.368,0.626,2,-7.082,1,0.0618,0.015,0,0.201,0.622,174.394
233,intense,6XmUNM3uu4R437USxAyaI3,0.447,0.574,11,-11.828,1,0.0375,0.33,0.0139,0.118,0.17,139.143
234,intense,24IdPCimVnJJDRuB5YSDiS,0.703,0.422,11,-8.297,1,0.0378,0.188,0.00311,0.0851,0.442,140.494
235,intense,3Mr3ZUFtC1DKFmFeD5mF8P,0.419,0.62,4,-9.773,1,0.0324,0.00454,0.000156,0.466,0.309,104.179
236,intense,1GcDh0KNweiK6MueZk33yd,0.273,0.944,0,-7.036,1,0.069,0.0405,0.145,0.677,0.498,175.939
237,intense,4ZY1MKm7pbC2v19Lj02SSR,0.618,0.893,9,-2.847,0,0.11,0.0446,4.87E-06,0.0984,0.434,144.008
238,intense,4vqzQSZRn9NQnvmOsuDSii,0.189,0.845,8,-8.227,0,0.0577,3.71E-05,0.766,0.103,0.594,93.244
239,intense,4DSAxhyfL8uZYTbRNsSHMU,0.546,0.948,7,-5.002,1,0.0843,0.00082,2.42E-05,0.305,0.456,97.317
240,intense,2VaZ98xvuFoOwlzqAedqUZ,0.144,0.996,7,-5.876,1,0.129,1.34E-05,0.846,0.11,0.0889,96.038
241,intense,3sbue9t9gtGcfx6yfBqZkq,0.495,0.711,6,-3.411,1,0.0491,2.66E-05,0.0342,0.183,0.606,180.031
242,intense,6YDBAZHIcOEo1rSrcca7rJ,0.621,0.686,1,-4.662,0,0.0611,0.139,0,0.245,0.444,83.469
243,intense,0gtQpIxMYqLxtSQn52m0Wx,0.349,0.949,9,-7.114,1,0.369,0.00521,0.831,0.096,0.108,149.897
244,intense,2jNEBp0veljqF3QfNRIhIa,0.437,0.72,2,-5.053,0,0.0452,0.25,0.00132,0.0792,0.566,155.06
245,intense,0heYKfxOFRpHHwTZvpsCOF,0.324,0.739,5,-6.04,1,0.133,0.025,0.132,0.195,0.184,63.633
246,intense,5XzpED4DauHRbeU9wIX2Px,0.681,0.407,11,-9.584,0,0.0435,0.00403,0.0221,0.169,0.627,124.607
247,intense,1ey9ub4AISvEmjM7tkoBh0,0.569,0.44,5,-10.598,0,0.0341,0.579,0.725,0.115,0.326,118.382
248,intense,66BwWfwHYkoGSi6iUUj98I,0.429,0.9,9,-5.87,1,0.0942,0.000478,0.825,0.0952,0.599,135.173
249,intense,5LITE8LnYqAvc0RIyU1xWn,0.495,0.808,3,-6.186,1,0.0315,0.00223,0.0407,0.937,0.439,102.198
250,intense,3yJk2ERDKdFHOXlpsR17o4,0.317,0.959,6,-5.283,1,0.0568,8.11E-06,0.00932,0.124,0.565,194.992
251,intense,0XFYe43c3nkd8yPQ4hDGFs,0.688,0.88,0,-5.231,1,0.199,0.0674,8.92E-05,0.309,0.896,179.972
252,intense,6NMG1f5QGi1fadM1fJdEaw,0.31,0.912,1,-6.792,1,0.0657,0.0401,0.0213,0.309,0.155,76.266
253,intense,4WZb6UurjjVs2W6ClgwirI,0.617,0.995,0,-5.922,1,0.145,0.546,8.01E-05,0.282,0.298,80.017
254,intense,6SXmPZBeILQOR5zdQbkm47,0.659,0.926,4,-5.836,1,0.0418,0.164,0.00469,0.0822,0.512,119.012
255,intense,4KwBfWIgYAFCQQgXTAVZyw,0.351,0.8,7,-3.706,0,0.0422,0.0773,0.000772,0.151,0.0783,142.068
256,intense,2UXzCNvGSXfjeU5Iynwqhp,0.34,0.933,5,-3.944,1,0.0494,0.000625,0.143,0.423,0.167,179.985
257,intense,3TZrBEUWCkRzFQs5FJME4b,0.304,0.944,9,-4.241,1,0.111,0.000167,0,0.343,0.564,93.311
258,intense,7oUCnXgsxD2jyW4LTg3mNI,0.452,0.878,10,-6.61,0,0.26,0.00157,0,0.246,0.485,91.492
259,intense,4s85V8jg9bOfylFEaVLyqS,0.292,0.902,9,-7.353,1,0.0692,7.03E-06,8.02E-06,0.375,0.27,93.101
260,intense,5QDhEhYNuJlmSkc1zm5X0y,0.838,0.933,11,-3.205,1,0.151,0.0799,0,0.0257,0.944,91.827
261,intense,4fGIqy3bvjX0jz1SJHqjjo,0.353,0.953,1,-3.635,0,0.0515,0.000129,0,0.34,0.48,105.236
262,intense,1oditvPc1cjhCleCocVlhu,0.328,0.986,0,-2.976,1,0.131,0.00352,0,0.643,0.207,92.205
263,intense,0bE5gJJno8d6jBLgqHmx7k,0.557,0.735,1,-9.982,0,0.0326,0.00018,0.182,0.0495,0.705,131.426
264,intense,0eZ6XqrsqUcEKYbLx8zkU3,0.598,0.394,7,-10.538,1,0.0803,0.753,2.93E-05,0.148,0.444,133.589
265,intense,1pkb7eplZ7xGrijYN0FyUh,0.612,0.598,1,-6.871,1,0.0276,0.00737,9.84E-05,0.181,0.569,88.017
266,intense,7LjFcq4C2NGlXrSadUma79,0.757,0.581,0,-8.922,1,0.145,0.311,0.000125,0.0755,0.863,139.175
267,intense,5mQ6F8LKkOPvzfDukU8Sh0,0.0771,0.951,11,-3.253,1,0.106,1.60E-06,0.728,0.723,0.0987,174.174
268,intense,4xckfMNLu4MGOzZMLWLTcZ,0.263,0.89,11,-6.67,0,0.121,0.000235,4.75E-06,0.301,0.57,159.37
269,intense,4osAGX0bAz9H4cIuImnA8L,0.363,0.808,1,-7.139,1,0.105,0.322,0.21,0.319,0.676,90.822
270,intense,7qkg4wiv2zngY250gNOSVA,0.306,0.979,2,-4.171,1,0.446,0.00244,4.11E-05,0.697,0.105,144.356
271,intense,3uD6ZQB58O7pT0GI8VmK0Z,0.711,0.51,0,-9.177,1,0.231,0.0161,0,0.0629,0.845,155.041
272,intense,7dJZjbVExc2xjdhJAqgkbv,0.21,0.976,6,-4.928,1,0.197,6.61E-05,0.494,0.12,0.677,80.129
273,intense,3FJQNtWFNNUlF2pi3razfk,0.431,0.823,9,-6.483,1,0.0472,0.00102,0.0872,0.769,0.0778,161.938
274,intense,0lbcZq4CItnajRmqwnCq16,0.529,0.818,11,-9.383,1,0.389,0.242,0,0.0786,0.7,84.063
275,intense,7EMaslxt5uFetZAI94TvSu,0.46,0.961,11,-3.196,0,0.131,0.000156,5.30E-05,0.316,0.542,169.993
276,intense,4AibvJgB8xAGNgsWtxl3Tk,0.436,0.748,10,-5.09,1,0.0353,0.00255,0.000133,0.0845,0.472,92.97
277,intense,2kKtO2tLWLc5Twza40TUff,0.599,0.834,1,-5.304,1,0.0772,0.0217,1.93E-06,0.723,0.538,149.971
278,intense,0AWMwRNXNc0bX2sPLWrxX7,0.549,0.994,6,-3.978,1,0.0692,4.79E-05,0.876,0.0673,0.473,120.802
279,intense,5y6WoLQ8rd1u3cDvndFGlX,0.227,0.937,8,-2.139,1,0.0821,4.34E-05,0.907,0.364,0.362,90.296
280,intense,1sIQmwbVZAoDKVPUGhhhk1,0.461,0.956,2,-7.385,0,0.0692,0.00326,0,0.142,0.575,92.262
281,intense,55W3gbQsbzeUP7uJK28A1K,0.27,0.964,9,-3.137,1,0.0849,0.000132,0.000113,0.335,0.478,181.54
282,intense,6tM8cMX9S4AyRd5sDDrzhN,0.55,0.706,9,-13.069,1,0.0573,0.411,0.146,0.788,0.88,131.077
283,intense,15ajHgwqNYTPFlD0ijNqoS,0.372,0.951,7,-3.633,0,0.126,0.00527,4.73E-06,0.328,0.477,122.37
284,intense,7bBHdsHutuRPJjb9dufPP1,0.394,0.912,4,-7.126,0,0.0641,4.44E-05,0.889,0.0368,0.334,158.881
285,intense,0sWGnySFvSRZPr5Swr6nLx,0.202,0.547,2,-7.504,0,0.0422,0.039,0.386,0.0932,0.0362,137.332
286,intense,6Pc87N1oVOfSgrVEunfe0J,0.311,0.997,8,-4.655,1,0.135,0.00579,0,0.38,0.141,89.365
287,intense,0p98N4wJ1jN9q0Yr2b76Md,0.564,0.753,5,-5.223,1,0.0433,0.00512,2.43E-06,0.167,0.414,152.064
288,intense,2oYjBqFcNA07SUj62EkKpY,0.4,0.888,4,-6.17,0,0.0722,0.00108,0,0.0874,0.569,113.392
289,intense,6IkZCUzTNVdBpIixdippHA,0.539,0.645,8,-4.728,1,0.0368,0.0495,0,0.121,0.506,162.01
290,intense,7g516Dn1Xrp8OdtLntHVmr,0.389,0.896,7,-6.179,1,0.0344,0.0997,0.22,0.0707,0.733,95.301
291,intense,0HLrgX6j6ubJ4wh0kzVVwA,0.292,0.797,7,-6.588,1,0.0438,0.000388,5.88E-05,0.0863,0.359,153.318
292,intense,7nyprGzLfhdp0zJfa0peji,0.7,0.712,8,-4.553,1,0.0397,0.00062,0.0404,0.374,0.0883,100.968
293,intense,1Cwcwri8fB0Li6PJqgBX2I,0.267,0.49,10,-12.333,0,0.098,0.0877,0.923,0.124,0.418,94.485
294,intense,4wGaMOlUv7j7g2Mlc47k0M,0.577,0.851,9,-4.035,0,0.0335,0.0146,0.000105,0.965,0.482,119.995
295,intense,1PuMbKR2PHJ5jWW5aj1KzX,0.299,0.996,2,-4.905,1,0.166,5.35E-05,0,0.402,0.155,140.714
296,intense,62EnbSrZNKr4gDc2cfHRgx,0.633,0.884,6,-8.379,1,0.0604,0.382,0.857,0.632,0.742,128.175
297,intense,0KrHGddsTgJvfdpdLc0vWO,0.363,0.954,11,-7.688,1,0.138,0.000697,0,0.244,0.427,111.509
298,intense,5YsEglADppBRUYCIIvnglm,0.514,0.623,8,-14.176,0,0.0518,0.481,0.0042,0.173,0.51,101.64
299,intense,60usyT7p4x6HJnbqzsUyEM,0.467,0.676,11,-7.25,1,0.0412,0.0014,1.28E-06,0.128,0.54,131.484
300,intense,4xw3c2vupCevlGCCA9DOtg,0.45,0.939,1,-4.625,1,0.171,5.70E-05,0.666,0.684,0.577,178.882
301,intense,3pTAjWnz0BRJo9odLLQatA,0.707,0.369,10,-10.308,1,0.0298,0.712,0.0358,0.111,0.378,142.054
302,intense,5hVH7xFCLAEEicRanOyBnu,0.508,0.804,0,-5.036,1,0.0319,0.00434,0,0.0971,0.654,119.837
303,intense,5PONCrsJnRyMsHBsnUS6I9,0.687,0.858,7,-6.471,1,0.237,0.0141,0,0.158,0.398,87.869
304,intense,660s5fvZVVupYoxBPzS9Ze,0.191,0.889,4,-5.99,0,0.0585,0.00056,0.33,0.145,0.48,194.101
305,intense,44go3ZmDNtKdfCc15IseAx,0.467,0.849,5,-4.646,1,0.171,0.00312,0.045,0.119,0.764,120.229
306,intense,5w9Er9GISqRrOgugb0kqWE,0.215,0.969,1,-6.355,1,0.146,3.41E-05,0.781,0.881,0.068,141.89
307,intense,1esc6EuXlZmtPcSaEolqiU,0.394,0.994,7,-4.655,1,0.114,0.0099,0,0.315,0.0916,118.384
308,intense,3UkYhZrL4RrjQbxxth6uQ0,0.592,0.55,2,-9.097,0,0.0284,0.8,0.00364,0.114,0.573,133.952
309,intense,4LI8G8V0gsfbi5wBJETAWW,0.342,0.965,8,-4.809,1,0.408,0.0212,1.76E-05,0.355,0.372,148.299
310,intense,1CFRJ8223pGmAL82T1oZvi,0.489,0.863,9,-7.085,1,0.0335,3.77E-05,0.0186,0.35,0.196,108.415
311,intense,7xW0HBZi5iFrwuKQ5pmP5C,0.287,0.983,9,-5.137,0,0.231,6.92E-05,3.10E-05,0.169,0.37,104.52
312,intense,3niScmEbYGKZSIrLxRZRkW,0.646,0.54,5,-12.483,0,0.0277,0.153,6.63E-05,0.285,0.753,104.4
313,intense,78EGz1N277AgdqBDpiehpD,0.385,0.97,7,-3.504,1,0.065,1.33E-05,0.00169,0.118,0.649,187.658
314,intense,3OJVrGpVbq0KD6j0NMOrlA,0.407,0.977,7,-7.203,1,0.0558,5.85E-06,0.514,0.309,0.401,134.027
315,intense,2nJ4y4XFQx34TFO02aotaP,0.201,0.929,4,-4.603,1,0.0423,4.46E-06,0.876,0.369,0.392,82.094
316,intense,3fmDLAPVx4GiDtnPyDcqxO,0.54,0.549,2,-5.56,1,0.0437,0.00123,0,0.0791,0.369,93.035
317,intense,0owm8bC565CWVhe4Ph0yNX,0.408,0.839,10,-6.916,0,0.0985,0.0933,0.000196,0.685,0.395,161.804
318,intense,4jKq1e80xAYixkIwt6YyV1,0.542,0.454,2,-10.247,1,0.025,0.645,0.00279,0.15,0.267,96.881
319,intense,0ORoS4Y3jKjcFM1tCghFaF,0.49,0.813,11,-6.677,1,0.0629,0.000397,0,0.0773,0.629,164.948
320,intense,1VU6IdkzNFTpRR7vkhhiJu,0.451,0.965,6,-3.29,1,0.116,0.000438,6.04E-06,0.334,0.427,75.005
321,intense,36DRRyVWwc0aypv0vaS9AL,0.206,0.847,7,-5.065,1,0.0537,0.0453,0.000258,0.311,0.147,169.055
322,intense,5whEXN8r6D7qe9iAIf7A7N,0.232,0.994,4,-2.701,0,0.178,0.000209,0.000108,0.343,0.0494,185.038
323,intense,5sEmIMKfc3Y75rDHc6dnOb,0.466,0.978,8,-3.42,1,0.0612,0.0113,0.00466,0.361,0.5,135.022
324,intense,3JPb5kcCPNB9h0cn9POaGX,0.503,0.7,0,-6.759,0,0.0477,0.117,0.000135,0.153,0.453,120.746
325,intense,2gkTMvu0sq40EvgF3v9dpQ,0.342,0.986,11,-5.657,0,0.0903,7.65E-05,0.00594,0.3,0.436,153.208
326,intense,4DmbZ96tQFGJKyDfAYe6cQ,0.712,0.908,9,-7.556,1,0.117,0.00937,1.49E-06,0.0778,0.323,113.365
327,intense,0qAd2lsI3Wb5sSaOhcsoJV,0.367,0.824,6,-7.783,1,0.0619,0.399,0.0255,0.107,0.446,105.756
328,intense,0zkWAXa36oaEb4NdMnj0he,0.378,0.947,1,-4.094,1,0.085,0.0126,9.09E-06,0.451,0.306,147.219
329,intense,5QluxyMLe9F8P4VsdB7Jbh,0.719,0.75,1,-5.523,1,0.238,0.0168,0.00848,0.153,0.709,94.626
330,intense,1u2DxL3aR82DxlU2Kj1R4F,0.541,0.939,2,-8.603,1,0.0367,0.000967,0.00129,0.294,0.759,148.023
331,intense,6P2E4QNe99SlxjQDqZrtHW,0.169,0.881,11,-3.262,1,0.0842,0.000238,0.401,0.347,0.228,144.39
332,intense,4ri8PQB9dbxVtwyFVNb29j,0.378,0.999,0,-6.485,1,0.0918,0.00202,0.401,0.268,0.0347,123.848
333,intense,4PMxQszpkTQeOyEtfkg5Ow,0.0731,0.988,0,-4.586,1,0.386,0.00219,0.00811,0.0679,0.0408,187.3
334,intense,1iO8y8VhSpT27nCLwyoGuE,0.518,0.86,11,-9.677,0,0.0819,0.00278,8.78E-05,0.0492,0.864,90.661
335,intense,5HNWXHeqgZII2dC3YwjUaE,0.714,0.831,3,-11.812,1,0.518,0.017,0.535,0.347,0.578,181.804
336,intense,0yjiVLQ6qJmbeaaklBFh0V,0.677,0.909,1,-4.598,1,0.0265,0.000385,0,0.256,0.799,101.241
337,intense,6Sa7qMMmSs7qVtysruF7aR,0.244,0.972,1,-5.061,1,0.161,2.35E-05,0.00503,0.113,0.274,169.404
338,intense,5lWxhOZyvgTrCxAbcnCAeB,0.394,0.991,11,-3.351,0,0.0716,3.93E-05,0.00125,0.0563,0.834,97.93
339,intense,0yK37PGtYHYxB2GVOYgJR2,0.353,0.89,4,-4.999,0,0.0638,0.00837,3.21E-05,0.214,0.26,136.811
340,intense,4yaKON1eTD49KkW3b1AwPY,0.694,0.959,5,-5.492,1,0.207,0.00467,0.49,0.421,0.463,100.899
341,intense,2PyNMajGiD8hWsuPx4owt8,0.347,0.806,2,-6.284,1,0.0451,0.000147,0.677,0.152,0.374,123.376
342,intense,2apsFfsxR5nkYkHaDMOs74,0.359,0.49,0,-15.543,1,0.0452,1.62E-05,0.344,0.167,0.335,123.712
343,intense,5CZFWxX4iw2hFohUsMnVGq,0.211,0.847,9,-9.295,1,0.0679,0.00176,0.288,0.0535,0.173,169.201
344,intense,4wWQfo5vHRiwDsAVVEPPVn,0.515,0.952,2,-3.833,0,0.0561,0.000193,0,0.102,0.491,131.088
345,intense,1NM2jn3z5dxdUat7qxTZ0T,0.546,0.874,4,-5.185,0,0.0364,0.00179,0.000672,0.658,0.483,98.003
346,intense,2umcmHfT2rJ25R8320AorW,0.351,0.613,10,-8.936,0,0.0281,0.871,0.861,0.0738,0.221,134.996
347,intense,6ApS4uU27SmWkryPXwGZ8x,0.386,0.895,10,-4.851,1,0.0608,0.00202,2.28E-05,0.177,0.191,76.967
348,intense,1hKHFbVgr2UnnwpzkbRrZB,0.449,0.962,0,-3.774,1,0.183,0.00232,2.11E-05,0.31,0.466,104.316
349,intense,0LMQpAwXJ2qMRYoHNHQCip,0.382,0.971,2,-5.078,1,0.0697,0.00115,0,0.236,0.301,96.054
350,intense,6Z28TjDNV65WracUmCEJIY,0.438,0.682,3,-6.797,1,0.0335,0.254,0.155,0.0451,0.42,110.646
351,intense,0UwrQ4tgKCsLQoNUK9Dvrl,0.454,0.914,7,-2.936,1,0.0812,4.10E-05,0.0724,0.612,0.636,173.799
352,intense,7LZN1TG85lyhHCGeXk3NC8,0.545,0.975,1,-5.146,1,0.106,2.29E-05,0.411,0.237,0.18,139.991
353,intense,2eCisU4QtPRHUaFj7ZcB98,0.276,0.524,6,-6.185,1,0.0335,0.000543,1.47E-05,0.0995,0.11,123.231
354,intense,2EaWpwanyHqH1nQBB0eNUi,0.266,0.955,0,-5.571,0,0.183,0.0144,0.000192,0.112,0.212,104.271
355,intense,18CrxbPSUzPlibPB7jjsbi,0.607,0.875,8,-7.818,1,0.0595,0.0121,0.907,0.103,0.532,136.311
356,intense,2lSpBh5zKs5Zg0bWMSUbNr,0.575,0.846,11,-8.1,0,0.0565,0.0327,0.00836,0.35,0.288,124.012
357,intense,0JrGRG6Z6NDWDvloAEhCad,0.192,0.972,0,-3.501,1,0.168,4.69E-05,0.203,0.699,0.214,214.838
358,intense,2VZXxOYZy6nstzcUOlzBkK,0.368,0.934,2,-6.077,0,0.104,0.00312,0,0.249,0.491,108.147
359,intense,08hPWkpbfOxuJ7d3qBLfDC,0.546,0.647,4,-6.524,0,0.0406,0.26,0.000486,0.113,0.178,112.027
360,intense,2ye5A347XzzLI66C718tN2,0.55,0.896,6,-7.705,1,0.433,0.0152,0.121,0.793,0.771,166.762
361,intense,439HsFGrDLVapVGNqGogHn,0.585,0.848,7,-9.042,1,0.0653,5.25E-06,0.837,0.1,0.31,120.619
362,intense,2fpzSINgTCbf4sS7LH39G5,0.871,0.567,2,-9.264,1,0.364,0.171,0,0.0551,0.794,97.422
363,intense,1EvebP6vQuJ3V1K6hLRx6V,0.814,0.953,1,-2.821,1,0.26,0.069,4.44E-06,0.587,0.624,115.597
364,intense,2gVOFfBOpO0Q8kCoSFgZPE,0.506,0.873,9,-5.261,1,0.137,0.000554,0.00216,0.0593,0.262,167.993
365,intense,3pTAjWnz0BRJo9odLLQatA,0.707,0.369,10,-10.308,1,0.0298,0.712,0.0358,0.111,0.378,142.054
366,intense,2WJqLZ2EOysq6m7qpmLzo7,0.506,0.983,5,-2.669,1,0.111,0.000601,4.11E-06,0.249,0.41,92.177
367,intense,4bKDkPCJUrhi0LYudZnkGW,0.496,0.969,4,-4.77,0,0.17,6.21E-05,0.319,0.0922,0.0988,135.903
368,intense,00khvXocAT5Fj9GcDkd6Ve,0.572,0.906,5,-3.485,1,0.0875,0.000158,0.000135,0.121,0.203,140.998
369,intense,2MFlSqZ2n3653wPPRsOaa4,0.398,0.929,4,-3.073,0,0.0532,4.39E-05,0.0327,0.13,0.555,164.179
370,intense,4WaIIrIh6EzomvsAp8n1iP,0.669,0.728,7,-14.841,0,0.0865,0.0013,0.00194,0.1,0.461,128.897
371,intense,4ygmfgdQxZHj3Ty7jccYId,0.416,0.419,2,-8.389,0,0.039,0.00142,4.71E-05,0.179,0.126,123.918
372,intense,2RzlTcvW7Um8GiTTNWhxcr,0.423,0.748,8,-9.982,1,0.0807,0.00605,0.835,0.0754,0.429,104.054
373,intense,1EqPpTJxzKSSWjx8nAQtmX,0.442,0.398,0,-11.93,0,0.0325,0.000345,0.906,0.0896,0.0842,77.486
374,intense,5IJbTPhcj0IjdzUaYqwe2I,0.827,0.524,10,-9.819,1,0.0536,0.552,0.000112,0.198,0.356,136.785
375,intense,4bQ7jyBTnx33v44yaLtDIC,0.466,0.933,9,-6.487,1,0.0553,1.25E-05,0.444,0.48,0.396,94.823
376,intense,7ePYmW1gXyDXrFLZiyRUTP,0.683,0.909,4,-3.73,0,0.23,0.118,0,0.348,0.587,120.184
377,intense,0YLb6J477uAGTa14lrTaBD,0.653,0.984,7,-2.313,1,0.0929,0.0156,0,0.0854,0.885,100.119
378,intense,3KrjJgriB8BcBWOwNNB69F,0.258,0.928,2,-5.098,1,0.106,0.0017,0.0034,0.375,0.353,163.58
379,intense,5KSGz3QIGfoGctpDjD2Z1k,0.682,0.746,11,-5.454,0,0.029,0.119,0,0.108,0.76,91.993
380,intense,3osjBMLj7Pntj9Z9MGV8WR,0.568,0.991,3,-2.157,1,0.127,0.00485,0,0.0593,0.525,145.02
381,intense,1NSRf4aNe95oE2b9P8KG8Z,0.461,0.822,5,-6.445,0,0.0299,0.000945,0.0105,0.246,0.548,170.011
382,intense,58h7XFFacEjdXosP8ndlol,0.512,0.948,2,-3.085,1,0.048,0.00517,2.03E-06,0.463,0.423,94.986
383,intense,2eRmjYHL0FGtzUBW3S5l6x,0.825,0.914,9,-3.938,1,0.247,0.0535,0,0.255,0.782,106.253
384,intense,7vXE6IeJOaeF7RXPyKhhgd,0.433,0.911,9,-2.905,1,0.0794,3.20E-05,0.338,0.399,0.514,109.878
385,intense,3pxtyYq7JSibCIHzbJZdJK,0.394,0.862,9,-2.373,0,0.0326,0.00595,0.317,0.179,0.622,82.321
386,intense,1MTvWqhJF5Kk2GgWO2hKfH,0.384,0.979,11,-3.4,1,0.15,0.000559,0.000757,0.124,0.625,101.887
387,intense,0bluBeWPM2Hm38MHsim1jW,0.484,0.812,0,-4.473,1,0.0257,0.000565,0.00677,0.118,0.521,112.482
388,intense,5ptYOK56DFsTJ7Nazk4BRv,0.312,0.417,2,-12.057,1,0.136,0.0399,0.000165,0.109,0.0684,49.179
389,intense,6SAGRjOycPfSX1p17CLajU,0.318,0.977,11,-6.478,0,0.171,0.0338,0,0.341,0.138,127.44
390,intense,7gpWdJBXM7sbkzVOgrsikt,0.221,0.965,7,-5.521,1,0.167,0.0032,0.323,0.555,0.307,97.658
391,intense,1wB58qm9o3rP5sJIIQ1qk7,0.253,0.679,9,-10.696,1,0.0382,0.00533,0.000499,0.427,0.638,189.745
392,intense,4x4y0HzbJXbrSw3LrZ3Klj,0.14,0.99,8,-4.079,0,0.247,0.000611,0,0.421,0.0531,157.472
393,intense,6bBjtyyakkYkHKA8Cok30X,0.62,0.554,10,-7.081,0,0.219,0.00878,1.27E-05,0.877,0.576,88.562
394,intense,0wCOgCZBn0ZJbGqZF0caSh,0.629,0.588,4,-5.226,0,0.0325,5.37E-05,0.000184,0.155,0.375,130.05
